Country,Variable,Year,Unit,PowerCode Code,PowerCode,Value,Flags
Germany,Self- and other supply for total manufacturing,2007,Cubic metres,6,Millions,4546.4,
Germany,Self- and other supply for total manufacturing,2010,Cubic metres,6,Millions,4337.138,
Germany,Self- and other supply for total manufacturing,2011,Cubic metres,6,Millions,4565.753,
Germany,Self- and other supply for total manufacturing,2012,Cubic metres,6,Millions,4304.133,
Germany,Self- and other supply for total manufacturing,2013,Cubic metres,6,Millions,3940.637,
Germany,Self- and other supply for total manufacturing,2014,Cubic metres,6,Millions,4042.578,
Germany,Self- and other supply for total manufacturing,2015,Cubic metres,6,Millions,4058.842,
Germany,Self- and other supply for total manufacturing,2016,Cubic metres,6,Millions,4101.473,
Germany,Self- and other supply for total manufacturing,2017,Cubic metres,6,Millions,4205.177,
Germany,Self- and other supply for total manufacturing,2018,Cubic metres,6,Millions,4146.673,
Germany,Self- and other supply for total manufacturing,2019,Cubic metres,6,Millions,3807.365,
Greece,Public water supply,2000,Cubic metres,6,Millions,556.1,
Greece,Public water supply,2001,Cubic metres,6,Millions,537.2,
Greece,Public water supply,2002,Cubic metres,6,Millions,540.8,
Greece,Public water supply,2003,Cubic metres,6,Millions,607.8,
Greece,Public water supply,2004,Cubic metres,6,Millions,622.5,
Greece,Public water supply,2005,Cubic metres,6,Millions,643.2,
Greece,Public water supply,2006,Cubic metres,6,Millions,643.0,
Greece,Public water supply,2007,Cubic metres,6,Millions,625.6,
Greece,Public water supply,2011,Cubic metres,6,Millions,1143.69,
Greece,Public water supply,2012,Cubic metres,6,Millions,1142.61,
Greece,Public water supply,2013,Cubic metres,6,Millions,1143.49,
Greece,Public water supply,2014,Cubic metres,6,Millions,1146.29,
Greece,Public water supply,2015,Cubic metres,6,Millions,1147.24,
Greece,Public water supply,2016,Cubic metres,6,Millions,1292.697,
Greece,Public water supply,2017,Cubic metres,6,Millions,1288.497,
Greece,Public water supply,2018,Cubic metres,6,Millions,1290.387,
Greece,Public water supply,2019,Cubic metres,6,Millions,1290.997,
Greece,Public water supply,2020,Cubic metres,6,Millions,1291.07,
Greece,Public water supply,2021,Cubic metres,6,Millions,1290.218,
Greece,"Public water supply for agriculture, forestry and fishing",2011,Cubic metres,6,Millions,0.0,
Greece,"Public water supply for agriculture, forestry and fishing",2012,Cubic metres,6,Millions,0.0,
Greece,"Public water supply for agriculture, forestry and fishing",2013,Cubic metres,6,Millions,0.0,
Greece,"Public water supply for agriculture, forestry and fishing",2014,Cubic metres,6,Millions,0.0,
Greece,"Public water supply for agriculture, forestry and fishing",2015,Cubic metres,6,Millions,0.0,
Greece,"Public water supply for agriculture, forestry and fishing",2016,Cubic metres,6,Millions,0.0,
Greece,"Public water supply for agriculture, forestry and fishing",2017,Cubic metres,6,Millions,0.0,
Greece,"Public water supply for agriculture, forestry and fishing",2018,Cubic metres,6,Millions,0.0,
Greece,"Public water supply for agriculture, forestry and fishing",2019,Cubic metres,6,Millions,0.0,
Greece,"Public water supply for agriculture, forestry and fishing",2020,Cubic metres,6,Millions,0.0,
Greece,"Public water supply for agriculture, forestry and fishing",2021,Cubic metres,6,Millions,0.0,
Greece,Public water supply for households,1997,Cubic metres,6,Millions,670.0,
Greece,Public water supply for households,2000,Cubic metres,6,Millions,350.7,
Greece,Public water supply for households,2001,Cubic metres,6,Millions,332.7,
Greece,Public water supply for households,2002,Cubic metres,6,Millions,335.1,
Greece,Public water supply for households,2003,Cubic metres,6,Millions,393.3,
Greece,Public water supply for households,2004,Cubic metres,6,Millions,407.3,
Greece,Public water supply for households,2005,Cubic metres,6,Millions,428.6,
Greece,Public water supply for households,2006,Cubic metres,6,Millions,429.6,
Greece,Public water supply for households,2007,Cubic metres,6,Millions,394.8,
Greece,Public water supply for households,2011,Cubic metres,6,Millions,1020.83,
Greece,Public water supply for households,2012,Cubic metres,6,Millions,1020.83,
Greece,Public water supply for households,2013,Cubic metres,6,Millions,1020.83,
Greece,Public water supply for households,2014,Cubic metres,6,Millions,1020.83,
Greece,Public water supply for households,2015,Cubic metres,6,Millions,1020.83,
Greece,Public water supply for households,2016,Cubic metres,6,Millions,1149.007,
Greece,Public water supply for households,2017,Cubic metres,6,Millions,1149.007,
Greece,Public water supply for households,2018,Cubic metres,6,Millions,1149.007,
Greece,Public water supply for households,2019,Cubic metres,6,Millions,1149.007,
Greece,Public water supply for households,2020,Cubic metres,6,Millions,1149.007,
Greece,Public water supply for households,2021,Cubic metres,6,Millions,1149.007,
Greece,Public water supply for services,2000,Cubic metres,6,Millions,205.4,
Greece,Public water supply for services,2001,Cubic metres,6,Millions,204.5,
Greece,Public water supply for services,2002,Cubic metres,6,Millions,205.7,
Greece,Public water supply for services,2003,Cubic metres,6,Millions,214.5,
Greece,Public water supply for services,2004,Cubic metres,6,Millions,215.3,
Greece,Public water supply for services,2005,Cubic metres,6,Millions,214.6,
Greece,Public water supply for services,2006,Cubic metres,6,Millions,213.3,
Greece,Public water supply for services,2007,Cubic metres,6,Millions,230.7,
Greece,Public water supply for services,2011,Cubic metres,6,Millions,31.8,
Greece,Public water supply for services,2012,Cubic metres,6,Millions,31.8,
Greece,Public water supply for services,2013,Cubic metres,6,Millions,31.8,
Greece,Public water supply for services,2014,Cubic metres,6,Millions,31.8,
Greece,Public water supply for services,2015,Cubic metres,6,Millions,31.8,
Greece,Public water supply for industry and construction,2011,Cubic metres,6,Millions,91.06,
Greece,Public water supply for industry and construction,2012,Cubic metres,6,Millions,89.98,
Greece,Public water supply for industry and construction,2013,Cubic metres,6,Millions,90.86,
Greece,Public water supply for industry and construction,2014,Cubic metres,6,Millions,93.66,
Greece,Public water supply for industry and construction,2015,Cubic metres,6,Millions,94.61,
Greece,Public water supply for industry and construction,2016,Cubic metres,6,Millions,143.69,
Greece,Public water supply for industry and construction,2017,Cubic metres,6,Millions,139.49,
Greece,Public water supply for industry and construction,2018,Cubic metres,6,Millions,141.38,
Greece,Public water supply for industry and construction,2019,Cubic metres,6,Millions,141.99,
Greece,Public water supply for industry and construction,2020,Cubic metres,6,Millions,142.06,
Greece,Public water supply for industry and construction,2021,Cubic metres,6,Millions,141.211,
Greece,Self- and other supply for industry and contruction,2011,Cubic metres,6,Millions,1307.35,
Greece,Self- and other supply for industry and contruction,2012,Cubic metres,6,Millions,1178.26,
Greece,Self- and other supply for industry and contruction,2013,Cubic metres,6,Millions,869.63,
Greece,Self- and other supply for industry and contruction,2014,Cubic metres,6,Millions,1092.53,
Greece,Self- and other supply for industry and contruction,2015,Cubic metres,6,Millions,1168.91,
Greece,Self- and other supply for industry and contruction,2016,Cubic metres,6,Millions,948.091,
Greece,Self- and other supply for industry and contruction,2017,Cubic metres,6,Millions,1135.44,
Greece,Self- and other supply for industry and contruction,2018,Cubic metres,6,Millions,1031.92,
Greece,Self- and other supply for industry and contruction,2019,Cubic metres,6,Millions,1077.386,
Greece,Self- and other supply for industry and contruction,2020,Cubic metres,6,Millions,1169.82,
Greece,Self- and other supply for industry and contruction,2021,Cubic metres,6,Millions,1293.75,
Greece,"Self- and other supply for agriculture, fishing and forestry",2011,Cubic metres,6,Millions,7221.11,
Greece,"Self- and other supply for agriculture, fishing and forestry",2012,Cubic metres,6,Millions,7221.11,
Greece,"Self- and other supply for agriculture, fishing and forestry",2013,Cubic metres,6,Millions,7221.11,
Greece,"Self- and other supply for agriculture, fishing and forestry",2014,Cubic metres,6,Millions,7221.11,
Greece,"Self- and other supply for agriculture, fishing and forestry",2015,Cubic metres,6,Millions,7221.11,
Greece,"Self- and other supply for agriculture, fishing and forestry",2016,Cubic metres,6,Millions,6603.702,
Greece,"Self- and other supply for agriculture, fishing and forestry",2017,Cubic metres,6,Millions,6603.702,
Greece,"Self- and other supply for agriculture, fishing and forestry",2018,Cubic metres,6,Millions,6603.702,
Greece,"Self- and other supply for agriculture, fishing and forestry",2019,Cubic metres,6,Millions,6603.702,
Greece,"Self- and other supply for agriculture, fishing and forestry",2020,Cubic metres,6,Millions,6603.702,
Greece,"Self- and other supply for agriculture, fishing and forestry",2021,Cubic metres,6,Millions,6603.702,
Greece,Water abstraction for public water supply. Desalinated water,2000,Cubic metres,6,Millions,0.0,
Greece,Water abstraction for public water supply. Desalinated water,2001,Cubic metres,6,Millions,0.0,
Greece,Water abstraction for public water supply. Desalinated water,2002,Cubic metres,6,Millions,0.0,
Greece,Water abstraction for public water supply. Desalinated water,2003,Cubic metres,6,Millions,0.0,
Greece,Water abstraction for public water supply. Desalinated water,2004,Cubic metres,6,Millions,0.0,
Greece,Water abstraction for public water supply. Desalinated water,2005,Cubic metres,6,Millions,0.0,
Greece,Water abstraction for public water supply. Desalinated water,2006,Cubic metres,6,Millions,0.0,
Greece,Water abstraction for public water supply. Desalinated water,2007,Cubic metres,6,Millions,0.0,
Hungary,Leakage,2009,Cubic metres,6,Millions,128.0,
Hungary,Leakage,2010,Cubic metres,6,Millions,123.0,
Hungary,Leakage,2011,Cubic metres,6,Millions,116.0,
Hungary,Leakage,2012,Cubic metres,6,Millions,122.0,
Hungary,Leakage,2013,Cubic metres,6,Millions,122.0,
Hungary,Leakage,2014,Cubic metres,6,Millions,117.0,
Hungary,Leakage,2015,Cubic metres,6,Millions,124.0,
Hungary,Leakage,2016,Cubic metres,6,Millions,122.0,
Hungary,Leakage,2017,Cubic metres,6,Millions,138.0,
Hungary,Leakage,2018,Cubic metres,6,Millions,136.0,
Hungary,Leakage,2019,Cubic metres,6,Millions,135.0,
Hungary,Leakage,2020,Cubic metres,6,Millions,134.0,
Hungary,Leakage,2021,Cubic metres,6,Millions,126.682,
Hungary,Public water supply,1992,Cubic metres,6,Millions,926.1,
Hungary,Public water supply,1993,Cubic metres,6,Millions,810.6,
Hungary,Public water supply,1994,Cubic metres,6,Millions,665.4,
Hungary,Public water supply,1995,Cubic metres,6,Millions,661.6,
Hungary,Public water supply,1996,Cubic metres,6,Millions,581.5,
Hungary,Public water supply,1997,Cubic metres,6,Millions,560.4,
Hungary,Public water supply,1998,Cubic metres,6,Millions,549.8,
Hungary,Public water supply,1999,Cubic metres,6,Millions,536.0,
Hungary,Public water supply,2000,Cubic metres,6,Millions,560.1,
Hungary,Public water supply,2001,Cubic metres,6,Millions,535.0,
Hungary,Public water supply,2002,Cubic metres,6,Millions,546.3,
Hungary,Public water supply,2003,Cubic metres,6,Millions,560.6,
Hungary,Public water supply,2004,Cubic metres,6,Millions,532.8,
Hungary,Public water supply,2005,Cubic metres,6,Millions,512.9,
Hungary,Public water supply,2008,Cubic metres,6,Millions,492.0,
Hungary,Public water supply,2009,Cubic metres,6,Millions,482.0,
Hungary,Public water supply,2010,Cubic metres,6,Millions,455.0,
Hungary,Public water supply,2011,Cubic metres,6,Millions,454.0,
Hungary,Public water supply,2012,Cubic metres,6,Millions,452.0,
Hungary,Public water supply,2013,Cubic metres,6,Millions,436.065,
Hungary,Public water supply,2014,Cubic metres,6,Millions,427.501,
Hungary,Public water supply,2015,Cubic metres,6,Millions,442.16,
Hungary,Public water supply,2016,Cubic metres,6,Millions,441.992,
Hungary,Public water supply,2017,Cubic metres,6,Millions,452.841,
Hungary,Public water supply,2018,Cubic metres,6,Millions,455.856,
Hungary,Public water supply,2019,Cubic metres,6,Millions,463.488,
Hungary,Public water supply,2020,Cubic metres,6,Millions,466.328,
Hungary,Public water supply,2021,Cubic metres,6,Millions,478.613,
Hungary,"Public water supply for agriculture, forestry and fishing",1992,Cubic metres,6,Millions,21.1,
Hungary,"Public water supply for agriculture, forestry and fishing",1993,Cubic metres,6,Millions,36.0,
Hungary,"Public water supply for agriculture, forestry and fishing",1994,Cubic metres,6,Millions,0.0,
Hungary,"Public water supply for agriculture, forestry and fishing",1995,Cubic metres,6,Millions,0.0,
Hungary,"Public water supply for agriculture, forestry and fishing",1996,Cubic metres,6,Millions,0.0,
